,HS_CODE
12065,8541609000
12066,8541902000
12067,8541903000
12068,8541909000
12069,8542311000
12070,8542312000
12071,8542313000
12072,85423140
12073,8542314010
12074,8542314020
12075,8542314030
12076,8542314040
12077,8542314050
12078,8542314060
12079,8542314090
12080,85423210
12081,8542321010
12082,8542321020
12083,8542321030
12084,8542321090
12085,8542322000
12086,8542323000
12087,85423240
12088,8542324010
12089,8542324020
12090,8542324030
12091,8542324040
12092,8542324050
12093,8542324060
12094,8542324090
12095,8542331000
12096,8542332000
12097,8542333000
12098,85423340
12099,8542334010
12100,8542334020
12101,8542334030
12102,8542334040
12103,8542334050
12104,8542334060
12105,8542334090
12106,8542391000
12107,8542392000
12108,8542393000
12109,85423940
12110,8542394010
12111,8542394020
12112,8542394030
12113,8542394040
12114,8542394050
12115,8542394060
12116,8542394090
12117,8542901000
12118,8542902000
12119,8542903000
12120,85429040
12121,8542904010
12122,8542904020
12123,8542904030
12124,8542904040
12125,8542904050
12126,8542904060
12127,8542904090
12128,8543100000
12129,8543200000
12130,8543301000
12131,8543309000
12132,8543701000
12133,85437020
12134,8543702010
12135,8543702020
12136,8543702030
12137,8543702040
12138,8543702050
12139,8543702090
12140,8543703000
12141,85437040
12142,8543704010
12143,8543704090
12144,8543705000
12145,85437090
12146,8543709010
12147,8543709020
12148,8543709040
12149,8543709050
12150,8543709060
12151,8543709070
12152,8543709090
12153,8543901000
12154,85439090
12155,854390901
12156,8543909011
12157,8543909019
12158,8543909020
12159,8543909090
12160,8544111000
12161,8544119000
12162,8544190000
12163,8544200000
12164,8544300000
12165,85444210
12166,8544421010
12167,8544421090
12168,85444220
12169,8544422010
12170,8544422090
12171,85444290
12172,8544429010
12173,8544429090
12174,85444910
12175,854449101
12176,8544491011
12177,8544491012
12178,8544491090
12179,85444920
12180,854449201
12181,8544492011
12182,8544492012
12183,8544492090
12184,85444990
12185,854449901
12186,8544499011
12187,8544499012
12188,8544499090
12189,85446010
12190,8544601010
12191,8544601090
12192,85446020
12193,8544602010
12194,8544602090
12195,85446030
12196,8544603010
12197,8544603090
12198,8544700000
12199,8545110000
12200,8545190000
12201,8545200000
12202,8545901000
12203,8545902000
12204,8545909000
12205,8546100000
12206,8546200000
12207,8546901000
12208,8546909000
12209,8547100000
12210,8547200000
12211,8547900000
12212,8548101000
12213,8548102000
12214,8548103000
12215,8548104000
12216,8548105000
12217,8548106000
12218,8548107000
12219,8548109000
12220,8548901000
12221,85489020
12222,8548902010
12223,8548902090
12224,8548909000
12225,8601100000
12226,8601200000
12227,8602100000
12228,8602900000
12229,8603101000
12230,8603102000
12231,8603901000
12232,8603902000
12233,8604004000
12234,8604009000
12235,8605001000
12236,8605002000
12237,8605009000
12238,8606100000
12239,8606300000
12240,8606910000
12241,8606920000
12242,8606990000
12243,8607110000
12244,8607120000
12245,8607191000
12246,8607192000
12247,8607193000
12248,8607199000
12249,8607210000
12250,8607290000
12251,8607301000
12252,8607302000
12253,8607303000
12254,8607309000
12255,8607910000
12256,8607990000
12257,8608001000
12258,8608002000
12259,8608009000
12260,8609001000
12261,8609002000
12262,8609003000
12263,8609004000
12264,8609005000
12265,8609009000
12266,8701100000
12267,8701201000
12268,8701202000
12269,8701300000
12270,87019110
12271,8701911010
12272,8701911020
12273,8701912000
12274,8701919000
12275,87019210
12276,8701921010
12277,8701921020
12278,8701922000
12279,8701929000
12280,87019310
12281,8701931010
12282,8701931020
12283,8701932000
12284,8701939000
12285,87019410
12286,8701941010
12287,8701941020
12288,8701942000
12289,8701949000
12290,87019510
12291,8701951010
12292,8701951020
12293,8701952000
12294,8701959000
12295,87021010
12296,8702101010
12297,8702101020
12298,87021020
12299,8702102010
12300,8702102020
12301,87021030
12302,8702103010
12303,8702103020
12304,8702201000
12305,8702202000
12306,8702301000
12307,8702302000
12308,8702401000
12309,8702402000
12310,87029010
12311,8702901010
12312,8702901020
12313,87029020
12314,8702902010
12315,8702902020
12316,87029030
12317,8702903010
12318,8702903020
12319,8703101000
12320,8703102000
12321,8703109000
12322,8703217000
12323,8703218000
12324,8703227000
12325,8703228000
12326,87032310
12327,8703231010
12328,8703231020
12329,87032390
12330,8703239010
12331,8703239020
12332,87032410
12333,8703241010
12334,8703241020
12335,87032490
12336,8703249010
12337,8703249020
12338,8703317000
12339,8703318000
12340,87033210
12341,8703321010
12342,8703321020
12343,87033290
12344,8703329010
12345,8703329020
12346,8703337000
12347,8703338000
12348,8703401000
12349,8703402000
12350,8703501000
12351,8703502000
12352,8703601000
12353,8703602000
12354,8703701000
12355,8703702000
12356,8703801000
12357,8703802000
12358,8703900000
12359,8704100000
12360,87042110
12361,8704211010
12362,8704211020
12363,87042190
12364,8704219010
12365,8704219020
12366,8704219090
12367,87042210
12368,870422101
12369,8704221011
12370,8704221012
12371,870422109
12372,8704221091
12373,8704221092
12374,87042290
12375,8704229010
12376,8704229020
12377,8704229090
12378,87042310
12379,8704231010
12380,8704231020
12381,87042390
12382,8704239010
12383,8704239020
12384,8704239090
12385,87043110
12386,8704311010
12387,8704311020
12388,87043190
12389,8704319010
12390,8704319020
12391,8704319090
12392,87043210
12393,8704321010
12394,8704321020
12395,87043290
12396,8704329010
12397,8704329020
12398,8704329090
12399,87049010
12400,8704901010
12401,8704901020
12402,87049090
12403,8704909010
12404,8704909020
12405,8704909090
12406,8705101000
12407,8705102000
12408,8705109000
12409,8705200000
12410,8705300000
12411,8705400000
12412,87059010
12413,8705901010
12414,8705901090
12415,87059090
12416,8705909010
12417,8705909020
12418,8705909030
12419,8705909040
12420,8705909050
12421,8705909060
12422,8705909070
12423,8705909090
12424,8706001000
12425,8706002000
12426,8706003000
12427,8706004000
12428,8706005000
12429,8707100000
12430,8707901000
12431,8707902000
12432,8707903000
12433,8707904000
12434,8708100000
12435,8708210000
12436,8708290000
12437,8708301000
12438,8708302000
12439,8708303000
12440,8708309000
12441,8708400000
12442,8708501000
12443,8708502000
12444,8708700000
12445,8708800000
12446,8708910000
12447,8708920000
12448,8708930000
12449,8708940000
12450,8708951000
12451,8708959000
12452,87089910
12453,8708991010
12454,8708991020
12455,8708991030
12456,8708991040
12457,8708991050
12458,8708999000
12459,8709110000
12460,8709190000
12461,8709900000
12462,8710001000
12463,8710002000
12464,8710009000
12465,8711101000
12466,8711102000
12467,8711109000
12468,8711201000
12469,8711209000
12470,8711301000
12471,8711309000
12472,8711401000
12473,8711409000
12474,8711501000
12475,8711509000
12476,8711601000
12477,8711609000
12478,8711901000
12479,8711909000
12480,8712001000
12481,87120090
12482,8712009020
12483,8712009090
12484,8713100000
12485,8713900000
12486,8714101000
12487,8714109000
12488,8714200000
12489,8714911000
12490,8714912000
12491,8714919000
12492,8714921000
12493,8714922000
12494,8714931000
12495,8714932000
12496,8714941000
12497,8714949000
12498,8714950000
12499,8714961000
12500,8714962000
12501,8714969000
12502,8714990000
12503,8715000000
12504,8716100000
12505,8716200000
12506,8716310000
12507,8716390000
12508,8716400000
12509,8716801000
12510,8716802000
12511,8716803000
12512,8716809000
12513,8716901000
12514,8716909000
12515,8801001000
12516,88010090
12517,8801009010
12518,8801009090
12519,8802111000
12520,8802119000
12521,8802121000
12522,8802129000
12523,8802201000
12524,8802202000
12525,8802203000
12526,8802209000
12527,8802301000
12528,8802302000
12529,8802303000
12530,8802309000
12531,8802401000
12532,8802402000
12533,8802403000
12534,8802409000
12535,88026010
12536,8802601010
12537,8802601090
12538,8802602000
12539,8802603000
12540,8803100000
12541,8803200000
12542,8803301000
12543,8803302000
12544,8803901000
12545,8803902000
12546,8803909000
12547,8804001000
12548,8804002000
12549,88040090
12550,8804009010
12551,8804009020
12552,88051010
12553,8805101010
12554,8805101090
12555,88051020
12556,8805102010
12557,8805102090
12558,88051090
12559,8805109010
12560,8805109090
12561,88052110
12562,8805211010
12563,8805211090
12564,88052120
12565,8805212010
12566,8805212090
12567,88052910
12568,8805291010
12569,8805291090
12570,88052920
12571,8805292010
12572,8805292090
12573,8901100000
12574,8901200000
12575,8901300000
12576,8901901000
12577,8901902000
12578,89020010
12579,8902001010
12580,8902001020
12581,8902001030
12582,8902001090
12583,89020020
12584,8902002010
12585,8902002090
12586,8903100000
12587,8903910000
12588,8903920000
12589,8903991000
12590,8903999000
12591,8904001000
12592,8904002000
12593,8904009000
12594,8905100000
12595,8905201000
12596,8905202000
12597,8905209000
12598,8905901000
12599,8905902000
12600,8905903000
12601,8905905000
12602,8905907000
12603,8905908000
12604,8905909000
12605,8906100000
12606,8906900000
12607,8907100000
12608,8907901000
12609,8907902000
12610,8907903000
12611,8907904000
12612,8907905000
12613,8907906000
12614,8907909000
12615,8908001000
12616,8908009000
12617,9001101000
12618,9001102000
12619,9001103000
12620,9001200000
12621,9001300000
12622,9001401000
12623,9001409000
12624,9001501000
12625,9001509000
12626,9001901000
12627,9001902000
12628,9001903000
12629,9001909000
12630,9002111000
12631,90021190
12632,9002119010
12633,9002119020
12634,9002119090
12635,9002191000
12636,9002192000
12637,9002199000
12638,9002201000
12639,9002209000
12640,9002901000
12641,90029090
12642,9002909010
12643,9002909090
12644,9003110000
12645,9003191000
12646,9003199000
12647,9003900000
12648,9004101000
12649,9004109000
12650,9004901000
12651,9004902000
12652,90049090
12653,9004909010
12654,9004909090
12655,9005100000
12656,9005801000
12657,90058020
12658,9005802010
12659,9005802020
12660,9005802090
12661,9005809000
12662,9005900000
12663,9006301000
12664,9006302000
12665,9006303000
12666,9006304000
12667,9006401000
12668,9006402000
12669,9006409000
12670,9006511000
12671,9006519000
12672,9006521000
12673,9006529000
12674,9006531000
12675,90065390
12676,9006539010
12677,9006539090
12678,9006591000
12679,9006599000
12680,9006610000
12681,9006691000
12682,9006699000
12683,9006910000
12684,9006990000
12685,9007100000
12686,9007201000
12687,9007209000
12688,9007910000
12689,9007920000
12690,9008501000
12691,9008502000
12692,9008503000
12693,9008900000
12694,9010101000
12695,9010102000
12696,90101090
12697,9010109010
12698,9010109090
12699,9010501000
12700,9010509000
12701,9010600000
12702,90109010
12703,9010901010
12704,9010901090
12705,9010902000
12706,9010909000
12707,9011101000
12708,9011109000
12709,90112010
12710,9011201010
12711,9011201090
12712,9011209000
12713,9011801000
12714,9011802000
12715,9011803000
12716,9011804000
12717,9011809000
12718,9011901000
12719,9011909000
12720,90121010
12721,9012101010
12722,9012101090
12723,9012102000
12724,9012901000
12725,9012909000
12726,9013101000
12727,9013109000
12728,9013200000
12729,9013801
12730,90138011
12731,9013801120
12732,9013801130
12733,9013801140
12734,9013801190
12735,90138019
12736,9013801920
12737,9013801930
12738,9013801990
12739,9013802000
12740,9013803000
12741,9013809000
12742,9013901000
12743,9013902000
12744,9013909000
12745,90141010
12746,9014101010
12747,9014101090
12748,90141020
12749,9014102010
12750,9014102090
12751,9014109000
12752,9014200000
12753,9014800000
12754,9014901000
12755,9014909000
12756,9015100000
12757,9015200000
12758,9015300000
12759,9015400000
12760,9015801000
12761,9015802000
12762,9015803000
12763,9015804000
12764,9015805000
12765,9015809000
12766,9015900000
12767,9016001000
12768,9016002000
12769,9016008000
12770,9016009000
12771,9017101000
12772,9017109000
12773,90172010
12774,9017201010
12775,9017201090
12776,90172020
12777,9017202010
12778,9017202090
12779,9017203000
12780,9017209000
12781,9017301000
12782,9017302000
12783,9017303000
12784,9017309000
12785,9017801000
12786,90178090
12787,9017809010
12788,9017809090
12789,9017901000
12790,90179090
12791,9017909010
12792,9017909020
12793,9017909090
12794,9018111000
12795,9018119000
12796,9018121000
12797,9018129000
12798,9018131000
12799,9018139000
12800,9018140000
12801,9018191000
12802,9018192000
12803,9018194000
12804,9018197000
12805,9018198000
12806,9018199000
12807,9018201000
12808,9018209000
12809,9018310000
12810,9018321000
12811,9018322000
12812,9018329000
12813,9018391000
12814,9018392000
12815,9018398000
12816,9018399000
12817,9018411000
12818,9018419000
12819,9018491000
12820,9018492000
12821,9018493000
12822,9018498000
12823,9018499000
12824,90185010
12825,9018501010
12826,9018501090
12827,9018509000
12828,9018901000
12829,90189020
12830,9018902010
12831,9018902090
12832,9018903000
12833,9018904000
12834,9018905000
12835,9018906000
12836,9018907000
12837,90189080
12838,9018908010
12839,9018908090
12840,90189090
12841,9018909080
12842,9018909090
12843,9019101000
12844,9019102000
12845,9019103000
12846,9019109000
12847,9019201000
12848,9019202000
12849,9019203000
12850,9019204000
12851,9019208000
12852,9019209000
12853,9020001000
12854,9020008000
12855,9020009000
12856,9021100000
12857,9021210000
12858,9021290000
12859,9021310000
12860,9021390000
12861,9021400000
12862,9021500000
12863,9021901000
12864,9021908000
12865,9021909000
12866,9022120000
12867,9022130000
12868,90221410
12869,9022141020
12870,9022141030
12871,9022141090
12872,9022142000
12873,9022191000
12874,9022192000
12875,9022199000
12876,90222110
12877,9022211010
12878,9022211020
12879,9022211030
12880,9022211090
12881,9022212000
12882,9022291000
12883,9022292000
12884,9022299000
12885,9022300000
12886,90229010
12887,9022901010
12888,9022901020
12889,9022901030
12890,9022901090
12891,90229090
12892,9022909010
12893,9022909090
12894,9023001000
12895,9023009000
12896,9024101000
12897,9024102000
12898,9024103000
12899,9024104000
12900,9024105000
12901,9024106000
12902,9024109000
12903,90248010
12904,9024801010
12905,9024801020
12906,9024801090
12907,90248090
12908,9024809010
12909,9024809020
12910,9024809090
12911,9024901000
12912,9024909000
12913,9025111000
12914,9025119000
12915,9025191000
12916,90251920
12917,9025192010
12918,9025192090
12919,9025801000
12920,9025802000
12921,90258030
12922,9025803010
12923,9025803090
12924,9025809000
12925,9025900000
12926,9026101000
12927,9026102000
12928,9026109000
12929,9026201
12930,90262011
12931,9026201110
12932,9026201120
12933,9026201190
12934,9026201900
12935,9026209000
12936,9026801000
12937,9026802000
12938,9026809000
12939,9026900000
12940,9027100000
12941,9027200000
12942,9027301000
12943,9027302000
12944,9027303000
12945,9027501000
12946,9027502000
12947,9027503000
12948,9027504000
12949,9027509000
12950,9027801000
12951,90278020
12952,9027802010
12953,9027802020
12954,9027802030
12955,9027802040
12956,9027802050
12957,9027802090
12958,9027901000
12959,90279090
12960,9027909010
12961,902790909
12962,9027909091
12963,9027909099
12964,90281010
12965,9028101010
12966,9028101090
12967,9028102000
12968,90282010
12969,9028201010
12970,9028201090
12971,9028202000
12972,90283010
